# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 448 data points written for 54 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.978,662.028,87.563,-13.109,87.723,13.123,31.524,0.007,31.524,0.013,5.291,0.587,28.61,-80.6,9.79,0.297,-7.63E-05,2.315,0.049,3125.288,245.056,0.148,0.003,75.381,60.905,1.809,0.26,6.20E+06,0,10.483,0.47,0.47,0.278,0.063,0.129,0.043,0.077,-4.71E-04,0,0,0,0,6.53E-05,0.011,8,50.265,85.365,-0.024,2.273,10.697,936.506,337.781,0.05,0.108
6.028,666.39,86.909,-13.064,87.068,13.073,31.788,0.007,31.788,0.013,5.264,0.495,28.61,-80.6,9.79,0.206,-1.23E-04,4.466,0.063,3125.288,245.056,0.148,0.003,75.449,60.905,1.818,0.258,6.16E+06,0,10.321,0.47,0.47,0.278,0.063,0.129,0.03,0.054,1.10E-04,0,0,0,0,2.47E-04,0.011,8,50.265,85.186,-0.026,2.368,10.668,936.018,337.764,0.05,0.109
6.078,670.719,86.256,-13.028,86.415,13.032,32.05,0.007,32.05,0.013,5.243,0.307,28.61,-80.6,9.79,0.009,-8.62E-05,5.495,1.492,3125.288,245.056,0.148,0.003,75.601,60.905,1.837,0.256,6.11E+06,0,10.16,0.469,0.469,0.278,0.063,0.129,0.001,0.002,3.98E-04,0,0,0,0,3.79E-04,0.011,8,50.265,84.92,-0.011,2.432,10.64,935.535,337.747,0.05,0.109
6.128,675.016,85.606,-12.999,85.765,13,32.312,0.007,32.312,0.013,5.234,0.072,28.61,-80.6,9.79,0.243,-1.12E-04,-4.625,0.063,3125.288,245.056,0.148,0.003,75.416,60.905,1.814,0.254,6.06E+06,0,10.002,0.469,0.469,0.278,0.063,0.128,0.035,0.064,-4.54E-04,0,0,0,0,-2.72E-04,0.011,8,50.265,84.653,0.01,2.398,10.612,935.055,337.73,0.05,0.11
6.178,679.28,84.956,-12.965,85.118,12.965,32.574,0.008,32.574,0.013,5.235,0.079,28.61,-80.6,9.79,0.406,-8.19E-05,-1.727,0.025,3125.288,245.056,0.148,0.003,75.288,60.905,1.798,0.253,6.01E+06,0,9.847,0.469,0.469,0.278,0.063,0.128,0.059,0.106,-2.49E-04,0,0,0,0,-3.85E-05,0.011,8,50.265,84.49,0.031,2.338,10.585,934.578,337.713,0.05,0.11
6.228,683.511,84.309,-12.908,84.472,12.908,32.836,0.008,32.836,0.013,5.239,0.01,28.61,-80.6,9.79,0.335,-7.80E-05,1.723,0.026,3125.288,245.056,0.148,0.003,75.34,60.905,1.804,0.251,5.97E+06,0,9.692,0.469,0.469,0.278,0.063,0.128,0.048,0.087,1.96E-05,0,0,0,0,3.90E-05,0.011,8,50.265,84.496,0.044,2.38,10.557,934.106,337.697,0.05,0.111
6.278,687.711,83.666,-12.846,83.829,12.847,33.098,0.008,33.098,0.013,5.236,0.107,28.61,-80.6,9.79,0.204,-1.00E-04,3.534,0.032,3125.288,245.056,0.148,0.003,75.439,60.905,1.817,0.249,5.92E+06,0,9.535,0.469,0.469,0.278,0.063,0.128,0.029,0.053,3.08E-04,0,0,0,0,1.67E-04,0.011,8,50.265,84.64,0.046,2.322,10.53,933.636,337.68,0.05,0.111
6.328,691.878,83.025,-12.781,83.189,12.784,33.359,0.008,33.359,0.013,5.227,0.271,28.61,-80.6,9.79,0.009,-1.13E-04,4.73,0.943,3125.288,245.056,0.148,0.003,75.59,60.905,1.836,0.247,5.87E+06,0,9.381,0.469,0.469,0.278,0.063,0.128,0.001,0.002,-3.64E-04,0,0,0,0,3.03E-04,0.011,8,50.265,84.861,0.037,2.228,10.503,933.171,337.664,0.05,0.113
6.378,696.013,82.387,-12.717,82.552,12.726,33.62,0.008,33.62,0.014,5.208,0.46,28.61,-80.6,9.79,0.218,-5.98E-05,-3.812,0.028,3125.288,245.056,0.148,0.003,75.424,60.905,1.815,0.245,5.82E+06,0,9.233,0.469,0.469,0.278,0.063,0.128,0.031,0.056,2.05E-05,0,0,0,0,-2.00E-04,0.011,8,50.265,85.086,0.021,2.204,10.476,932.709,337.647,0.05,0.113
6.428,700.117,81.753,-12.66,81.917,12.674,33.88,0.008,33.88,0.014,5.181,0.596,28.61,-80.6,9.79,0.384,-6.86E-05,-1.5,0.014,3125.288,245.056,0.148,0.003,75.293,60.905,1.798,0.243,5.78E+06,0,9.089,0.468,0.469,0.278,0.063,0.128,0.055,0.1,3.31E-04,0,0,0,0,-3.14E-05,0.01,8,50.265,85.223,0.003,2.213,10.449,932.25,337.631,0.05,0.114
6.478,704.189,81.121,-12.611,81.285,12.627,34.138,0.008,34.138,0.014,5.15,0.634,28.61,-80.6,9.79,0.436,-6.64E-05,1.798,0.023,3125.288,245.056,0.148,0.003,75.251,60.905,1.793,0.241,5.73E+06,0,8.946,0.468,0.469,0.278,0.063,0.128,0.063,0.113,4.11E-04,0,0,0,0,4.58E-05,0.01,8,50.265,85.213,-0.005,2.274,10.423,931.795,337.615,0.05,0.115
6.528,708.229,80.492,-12.573,80.655,12.584,34.395,0.008,34.395,0.014,5.12,0.513,28.61,-80.6,9.79,0.301,-8.50E-05,4.813,0.008,3125.288,245.056,0.148,0.003,75.353,60.905,1.806,0.239,5.69E+06,0,8.8,0.468,0.468,0.278,0.063,0.127,0.043,0.078,6.15E-05,0,0,0,0,3.34E-04,0.01,8,50.265,85.04,-0.002,2.293,10.397,931.344,337.599,0.05,0.116
6.578,712.238,79.864,-12.547,80.027,12.55,34.65,0.008,34.65,0.014,5.1,0.275,28.61,-80.6,9.79,0.015,-2.78E-05,6.022,0.131,3125.288,245.056,0.148,0.003,75.574,60.905,1.834,0.238,5.64E+06,0,8.655,0.468,0.468,0.278,0.063,0.127,0.002,0.003,-2.60E-04,0,0,0,0,5.30E-04,0.01,8,50.265,84.756,0.01,2.241,10.37,930.896,337.583,0.05,0.117
6.628,716.215,79.237,-12.524,79.4,12.525,34.905,0.009,34.905,0.014,5.093,0.047,28.61,-80.6,9.79,0.27,-1.05E-04,-4.953,0.023,3125.288,245.056,0.148,0.003,75.372,60.905,1.808,0.236,5.59E+06,0,8.516,0.468,0.468,0.278,0.063,0.127,0.039,0.07,6.66E-05,0,0,0,0,-3.65E-04,0.01,8,50.265,84.471,0.024,2.186,10.345,930.452,337.568,0.05,0.118
6.678,720.161,78.611,-12.496,78.776,12.496,35.16,0.009,35.16,0.014,5.095,0.094,28.61,-80.6,9.79,0.45,-6.78E-05,-2.291,0.009,3125.288,245.056,0.148,0.003,75.232,60.905,1.791,0.234,5.55E+06,0,8.38,0.468,0.468,0.278,0.063,0.127,0.065,0.116,4.87E-04,0,0,0,0,-7.92E-05,0.01,8,50.265,84.284,0.036,2.138,10.319,930.011,337.552,0.05,0.119
6.728,724.076,77.988,-12.45,78.154,12.451,35.415,0.009,35.415,0.014,5.1,0.08,28.61,-80.6,9.79,0.436,-9.18E-05,1.068,0.011,3125.288,245.056,0.148,0.003,75.241,60.905,1.792,0.232,5.50E+06,0,8.243,0.468,0.468,0.278,0.063,0.127,0.063,0.112,-3.08E-04,0,0,0,0,1.75E-05,0.01,8,50.265,84.257,0.042,2.137,10.294,929.573,337.537,0.05,0.12
6.778,727.96,77.367,-12.394,77.535,12.394,35.67,0.009,35.67,0.014,5.101,0.04,28.61,-80.6,9.79,0.283,-8.56E-05,3.52,0.015,3125.288,245.056,0.148,0.003,75.357,60.905,1.806,0.23,5.46E+06,0,8.105,0.468,0.468,0.278,0.063,0.127,0.041,0.073,-3.58E-04,0,0,0,0,1.93E-04,0.01,8,50.265,84.381,0.042,2.129,10.268,929.139,337.521,0.05,0.12
6.828,731.813,76.748,-12.334,76.917,12.336,35.925,0.009,35.925,0.014,5.095,0.199,28.61,-80.6,9.79,0.067,-1.07E-04,4.765,0.097,3125.288,245.056,0.148,0.003,75.523,60.905,1.827,0.228,5.41E+06,0,7.969,0.467,0.467,0.278,0.062,0.127,0.009,0.017,2.83E-04,0,0,0,0,3.59E-04,0.01,8,50.265,84.6,0.035,2.076,10.243,928.709,337.506,0.05,0.121
6.878,735.635,76.133,-12.276,76.302,12.282,36.179,0.009,36.179,0.015,5.081,0.366,28.61,-80.6,9.79,0.171,-7.10E-05,-4.431,0.032,3125.288,245.056,0.148,0.003,75.44,60.905,1.817,0.227,5.37E+06,0,7.838,0.467,0.467,0.278,0.062,0.127,0.024,0.045,3.23E-04,0,0,0,0,-3.16E-04,0.01,8,50.265,84.839,0.02,2.033,10.218,928.282,337.491,0.05,0.122
6.928,739.426,75.521,-12.224,75.69,12.234,36.433,0.009,36.433,0.015,5.059,0.501,28.61,-80.6,9.79,0.365,-5.37E-05,-2.606,0.008,3125.288,245.056,0.148,0.003,75.287,60.905,1.798,0.225,5.32E+06,0,7.71,0.467,0.467,0.278,0.062,0.127,0.053,0.095,-3.59E-04,0,0,0,0,-1.11E-04,0.01,8,50.265,85.02,0.002,2.016,10.194,927.858,337.476,0.05,0.122
6.978,743.187,74.911,-12.18,75.079,12.192,36.685,0.009,36.685,0.015,5.032,0.533,28.61,-80.6,9.79,0.423,-7.41E-05,0.127,0.01,3125.288,245.056,0.148,0.003,75.241,60.905,1.792,0.223,5.28E+06,0,7.582,0.467,0.467,0.278,0.062,0.126,0.061,0.11,2.01E-04,0,0,0,0,2.69E-07,0.01,8,50.265,85.082,-0.009,1.979,10.169,927.438,337.461,0.05,0.123
7.028,746.918,74.303,-12.14,74.471,12.151,36.936,0.01,36.936,0.015,5.006,0.538,28.61,-80.6,9.79,0.437,-8.45E-05,2.656,-0.005,3125.288,245.056,0.148,0.003,75.228,60.905,1.79,0.221,5.23E+06,0,7.457,0.467,0.467,0.278,0.062,0.126,0.063,0.113,-4.51E-04,0,0,0,0,1.19E-04,0.01,8,50.265,85.007,-0.006,2.057,10.145,927.021,337.447,0.05,0.123
7.078,750.618,73.697,-12.105,73.865,12.114,37.186,0.01,37.186,0.015,4.98,0.46,28.61,-80.6,9.79,0.33,-6.26E-05,5.435,0.002,3125.288,245.056,0.148,0.003,75.308,60.905,1.8,0.219,5.19E+06,0,7.332,0.467,0.467,0.278,0.062,0.126,0.048,0.085,2.50E-04,0,0,0,0,5.07E-04,0.009,8,50.265,84.797,0.005,2.163,10.121,926.608,337.432,0.05,0.124
7.128,754.287,73.092,-12.08,73.26,12.083,37.434,0.01,37.434,0.015,4.961,0.297,28.61,-80.6,9.79,0.094,-7.64E-05,6.679,-0.055,3125.288,245.056,0.148,0.003,75.49,60.905,1.823,0.218,5.15E+06,0,7.208,0.467,0.467,0.278,0.062,0.126,0.013,0.023,-1.35E-04,0,0,0,0,7.78E-04,0.009,8,50.265,84.485,0.022,2.211,10.097,926.198,337.418,0.05,0.124
7.178,757.927,72.488,-12.056,72.657,12.057,37.682,0.01,37.682,0.015,4.95,0.152,28.61,-80.6,9.79,0.128,-7.89E-05,-6.496,-0.057,3125.288,245.056,0.148,0.003,75.461,60.905,1.82,0.216,5.10E+06,0,7.088,0.467,0.467,0.278,0.062,0.126,0.018,0.034,3.04E-04,0,0,0,0,-7.48E-04,0.009,8,50.265,84.146,0.037,2.309,10.073,925.791,337.403,0.05,0.125
7.228,761.536,71.886,-12.035,72.056,12.035,37.929,0.01,37.929,0.015,4.946,0.003,28.61,-80.6,9.79,0.36,-8.71E-05,-5.184,-0.027,3125.288,245.056,0.148,0.003,75.28,60.905,1.797,0.214,5.06E+06,0,6.971,0.467,0.467,0.278,0.062,0.126,0.052,0.093,-3.26E-04,0,0,0,0,-4.84E-04,0.009,8,50.265,83.849,0.045,2.337,10.05,925.388,337.389,0.05,0.125
7.278,765.115,71.285,-12.01,71.457,12.01,38.177,0.01,38.177,0.015,4.95,0.106,28.61,-80.6,9.79,0.528,-8.65E-05,-2.373,-0.008,3125.288,245.056,0.148,0.003,75.15,60.905,1.781,0.212,5.02E+06,0,6.854,0.466,0.467,0.278,0.062,0.126,0.076,0.136,-6.21E-05,0,0,0,0,-1.03E-04,0.009,8,50.265,83.659,0.046,2.298,10.027,924.988,337.375,0.05,0.126
7.328,768.665,70.685,-11.975,70.859,11.976,38.424,0.01,38.424,0.015,4.956,0.131,28.61,-80.6,9.79,0.57,-8.45E-05,0.811,-0.007,3125.288,245.056,0.148,0.003,75.116,60.905,1.776,0.211,4.97E+06,0,6.736,0.466,0.467,0.278,0.062,0.126,0.083,0.147,1.79E-05,0,0,0,0,1.23E-05,0.009,8,50.265,83.623,0.042,2.228,10.004,924.592,337.361,0.05,0.126
7.378,772.184,70.088,-11.926,70.263,11.926,38.672,0.01,38.672,0.015,4.961,0.045,28.61,-80.6,9.79,0.438,-7.10E-05,3.882,-0.017,3125.288,245.056,0.148,0.003,75.215,60.905,1.789,0.209,4.93E+06,0,6.617,0.466,0.466,0.278,0.062,0.126,0.063,0.112,1.61E-04,0,0,0,0,2.86E-04,0.009,8,50.265,83.747,0.033,2.176,9.981,924.199,337.347,0.05,0.127
7.428,775.673,69.493,-11.871,69.67,11.872,38.92,0.011,38.92,0.016,4.959,0.101,28.61,-80.6,9.79,0.197,-7.05E-05,5.586,-0.055,3125.288,245.056,0.148,0.003,75.399,60.905,1.812,0.207,4.89E+06,0,6.498,0.466,0.466,0.278,0.062,0.126,0.028,0.051,-3.17E-04,0,0,0,0,6.02E-04,0.009,8,50.265,83.994,0.018,2.116,9.958,923.809,337.334,0.05,0.127
7.478,779.133,68.901,-11.819,69.078,11.822,39.168,0.011,39.168,0.016,4.951,0.241,28.61,-80.6,9.79,0.046,-6.93E-05,-5.981,-0.236,3125.288,245.056,0.148,0.003,75.515,60.905,1.826,0.205,4.84E+06,0,6.382,0.466,0.466,0.278,0.062,0.125,0.007,0.013,4.29E-04,0,0,0,0,-7.02E-04,0.009,8,50.265,84.292,0.003,1.998,9.936,923.422,337.32,0.05,0.129
7.528,782.564,68.311,-11.766,68.489,11.774,39.415,0.011,39.415,0.016,4.934,0.437,28.61,-80.6,9.79,0.386,-4.26E-05,-5.078,-0.039,3125.288,245.056,0.148,0.003,75.249,60.905,1.793,0.204,4.80E+06,0,6.274,0.466,0.466,0.278,0.062,0.125,0.056,0.1,-4.45E-04,0,0,0,0,-5.15E-04,0.009,8,50.265,84.576,-0.006,2.024,9.913,923.039,337.306,0.05,0.129
7.578,785.964,67.724,-11.721,67.901,11.735,39.661,0.011,39.661,0.016,4.908,0.565,28.61,-80.6,9.79,0.613,-6.67E-05,-2.015,-0.02,3125.288,245.056,0.148,0.003,75.075,60.905,1.771,0.202,4.76E+06,0,6.168,0.466,0.466,0.278,0.062,0.125,0.089,0.158,4.71E-04,0,0,0,0,-8.24E-05,0.009,8,50.265,84.757,-0.008,2.051,9.891,922.659,337.293,0.05,0.13
7.628,789.336,67.139,-11.686,67.316,11.7,39.906,0.011,39.906,0.016,4.879,0.571,28.61,-80.6,9.79,0.642,-7.84E-05,1.182,-0.02,3125.288,245.056,0.148,0.003,75.052,60.905,1.768,0.2,4.72E+06,0,6.06,0.466,0.466,0.279,0.062,0.125,0.093,0.165,4.66E-05,0,0,0,0,2.89E-05,0.009,8,50.265,84.776,-0.002,2.021,9.869,922.282,337.28,0.05,0.131
7.678,792.678,66.555,-11.653,66.732,11.666,40.149,0.011,40.149,0.016,4.851,0.551,28.61,-80.6,9.79,0.617,-5.38E-05,4.335,-0.022,3125.288,245.056,0.148,0.003,75.068,60.905,1.77,0.198,4.68E+06,0,5.953,0.466,0.466,0.279,0.062,0.125,0.09,0.158,4.32E-04,0,0,0,0,3.95E-04,0.009,8,50.265,84.632,0.012,2.127,9.848,921.909,337.267,0.05,0.132
7.728,795.992,65.973,-11.623,66.15,11.633,40.391,0.011,40.391,0.016,4.825,0.493,28.61,-80.6,9.79,0.518,-7.56E-05,7.292,-0.04,3125.288,245.056,0.148,0.003,75.142,60.905,1.78,0.197,4.64E+06,0,5.849,0.465,0.466,0.279,0.062,0.125,0.075,0.133,8.27E-05,0,0,0,0,0.001,0.008,8,50.265,84.334,0.027,2.323,9.826,921.539,337.253,0.05,0.133
7.778,799.276,65.393,-11.609,65.569,11.612,40.632,0.012,40.632,0.016,4.804,0.278,28.61,-80.6,9.79,0.134,-3.62E-05,9.285,-0.151,3125.288,245.056,0.148,0.003,75.437,60.905,1.816,0.195,4.59E+06,0,5.74,0.465,0.465,0.279,0.062,0.125,0.019,0.032,-1.62E-04,0,0,0,0,0.002,0.008,8,50.265,83.911,0.039,2.322,9.805,921.172,337.241,0.05,0.134
7.828,802.531,64.812,-11.607,64.99,11.607,40.872,0.012,40.872,0.016,4.798,0.004,28.61,-80.6,9.79,0.391,-5.64E-05,-8.433,-0.05,3125.288,245.056,0.148,0.003,75.236,60.905,1.791,0.193,4.55E+06,0,5.636,0.465,0.465,0.279,0.062,0.125,0.056,0.102,1.59E-04,0,0,0,0,-0.002,0.008,8,50.265,83.458,0.044,2.174,9.784,920.808,337.228,0.05,0.135
7.878,805.757,64.232,-11.6,64.411,11.601,41.112,0.012,41.112,0.016,4.804,0.191,28.61,-80.6,9.79,0.748,-7.14E-05,-5.535,-0.021,3125.288,245.056,0.148,0.003,74.964,60.905,1.757,0.192,4.51E+06,0,5.539,0.465,0.466,0.279,0.062,0.125,0.109,0.193,-1.36E-04,0,0,0,0,-6.90E-04,0.008,8,50.265,83.1,0.043,2.107,9.763,920.448,337.215,0.05,0.135
7.928,808.954,63.653,-11.575,63.834,11.577,41.352,0.012,41.352,0.017,4.815,0.235,28.61,-80.6,9.79,0.843,-5.98E-05,-1.705,-0.026,3125.288,245.056,0.148,0.003,74.891,60.905,1.748,0.19,4.47E+06,0,5.441,0.465,0.466,0.279,0.062,0.125,0.123,0.215,-3.77E-05,0,0,0,0,-6.67E-05,0.008,8,50.265,82.918,0.039,2.137,9.742,920.09,337.202,0.05,0.136
7.978,812.122,63.075,-11.533,63.259,11.535,41.593,0.012,41.593,0.017,4.826,0.165,28.61,-80.6,9.79,0.723,-8.18E-05,1.916,-0.022,3125.288,245.056,0.148,0.003,74.979,60.905,1.759,0.188,4.43E+06,0,5.34,0.465,0.466,0.279,0.062,0.125,0.105,0.186,4.36E-04,0,0,0,0,8.57E-05,0.008,8,50.265,82.929,0.031,2.19,9.721,919.736,337.19,0.05,0.137
8.028,815.262,62.499,-11.48,62.686,11.48,41.835,0.012,41.835,0.017,4.831,0.009,28.61,-80.6,9.79,0.424,-6.99E-05,4.612,-0.04,3125.288,245.056,0.148,0.003,75.204,60.905,1.787,0.187,4.39E+06,0,5.237,0.465,0.465,0.279,0.062,0.125,0.061,0.108,6.20E-05,0,0,0,0,5.06E-04,0.008,8,50.265,83.101,0.018,2.266,9.701,919.386,337.178,0.05,0.137
8.078,818.372,61.927,-11.431,62.115,11.431,42.076,0.012,42.076,0.017,4.827,0.132,28.61,-80.6,9.79,0.132,-1.04E-04,5.625,-0.12,3125.288,245.056,0.148,0.003,75.429,60.905,1.815,0.185,4.35E+06,0,5.137,0.465,0.465,0.279,0.062,0.124,0.019,0.034,-3.66E-04,0,0,0,0,7.66E-04,0.008,8,50.265,83.367,0.005,2.238,9.681,919.038,337.165,0.05,0.137
8.128,821.454,61.356,-11.385,61.545,11.388,42.317,0.013,42.317,0.017,4.817,0.262,28.61,-80.6,9.79,0.153,-1.01E-04,-5.753,-0.09,3125.288,245.056,0.148,0.003,75.411,60.905,1.813,0.183,4.30E+06,0,5.04,0.465,0.465,0.279,0.062,0.124,0.022,0.041,1.63E-04,0,0,0,0,-8.16E-04,0.008,8,50.265,83.66,-0.005,2.171,9.661,918.694,337.153,0.05,0.138
8.178,824.508,60.788,-11.341,60.977,11.348,42.558,0.013,42.558,0.017,4.8,0.399,28.61,-80.6,9.79,0.457,-4.74E-05,-4.4,-0.041,3125.288,245.056,0.148,0.003,75.175,60.905,1.784,0.181,4.26E+06,0,4.949,0.465,0.465,0.279,0.062,0.124,0.066,0.118,-7.74E-05,0,0,0,0,-4.86E-04,0.008,8,50.265,83.918,-0.009,2.174,9.641,918.353,337.141,0.05,0.139
8.228,827.533,60.222,-11.303,60.411,11.314,42.797,0.013,42.797,0.017,4.778,0.487,28.61,-80.6,9.79,0.66,-7.03E-05,-1.975,-0.027,3125.288,245.056,0.148,0.003,75.019,60.905,1.764,0.18,4.22E+06,0,4.859,0.465,0.465,0.279,0.062,0.124,0.096,0.169,4.27E-04,0,0,0,0,-9.99E-05,0.008,8,50.265,84.08,-0.006,2.175,9.621,918.015,337.129,0.05,0.139
8.278,830.53,59.658,-11.274,59.847,11.285,43.036,0.013,43.036,0.017,4.753,0.48,28.61,-80.6,9.79,0.667,-7.11E-05,0.866,-0.027,3125.288,245.056,0.148,0.003,75.013,60.905,1.763,0.178,4.18E+06,0,4.765,0.464,0.465,0.279,0.062,0.124,0.097,0.171,-3.10E-04,0,0,0,0,1.95E-05,0.008,8,50.265,84.107,0.005,2.111,9.602,917.68,337.117,0.05,0.14
8.328,833.499,59.095,-11.248,59.284,11.257,43.273,0.013,43.273,0.017,4.73,0.441,28.61,-80.6,9.79,0.598,-6.71E-05,3.285,-0.029,3125.288,245.056,0.148,0.003,75.063,60.905,1.77,0.176,4.14E+06,0,4.673,0.464,0.465,0.279,0.062,0.124,0.087,0.153,3.63E-04,0,0,0,0,2.87E-04,0.008,8,50.265,83.999,0.02,2.106,9.582,917.348,337.106,0.05,0.14
8.378,836.44,58.533,-11.224,58.722,11.231,43.509,0.013,43.509,0.017,4.709,0.382,28.61,-80.6,9.79,0.476,-7.65E-05,5.502,-0.039,3125.288,245.056,0.148,0.003,75.155,60.905,1.781,0.175,4.10E+06,0,4.583,0.464,0.465,0.279,0.061,0.124,0.069,0.121,-3.93E-04,0,0,0,0,8.20E-04,0.008,8,50.265,83.773,0.034,2.169,9.563,917.02,337.094,0.05,0.141
8.428,839.352,57.972,-11.208,58.162,11.211,43.744,0.013,43.744,0.017,4.693,0.255,28.61,-80.6,9.79,0.192,-3.92E-05,6.917,-0.102,3125.288,245.056,0.148,0.003,75.372,60.905,1.808,0.173,4.06E+06,0,4.491,0.464,0.464,0.279,0.061,0.124,0.027,0.048,-2.21E-04,0,0,0,0,0.001,0.007,8,50.265,83.457,0.043,2.15,9.544,916.694,337.083,0.05,0.141
8.478,842.237,57.412,-11.195,57.603,11.196,43.978,0.013,43.978,0.018,4.684,0.122,28.61,-80.6,9.79,0.127,-7.22E-05,-6.92,-0.148,3125.288,245.056,0.148,0.003,75.422,60.905,1.815,0.172,4.02E+06,0,4.403,0.464,0.464,0.279,0.061,0.124,0.018,0.034,3.04E-04,0,0,0,0,-0.001,0.007,8,50.265,83.105,0.049,2.124,9.525,916.372,337.071,0.05,0.142
8.528,845.093,56.853,-11.182,57.045,11.182,44.212,0.014,44.212,0.018,4.681,0.017,28.61,-80.6,9.79,0.385,-7.83E-05,-5.961,-0.051,3125.288,245.056,0.148,0.003,75.22,60.905,1.789,0.17,3.98E+06,0,4.318,0.464,0.464,0.279,0.061,0.124,0.055,0.1,3.05E-04,0,0,0,0,-0.001,0.007,8,50.265,82.778,0.049,2.131,9.507,916.053,337.06,0.05,0.142
8.578,847.922,56.294,-11.172,56.488,11.173,44.446,0.014,44.446,0.018,4.682,0.108,28.61,-80.6,9.79,0.694,-6.98E-05,-4.116,-0.032,3125.288,245.056,0.148,0.003,74.985,60.905,1.76,0.168,3.94E+06,0,4.235,0.464,0.465,0.279,0.061,0.124,0.101,0.178,-1.39E-04,0,0,0,0,-4.96E-04,0.007,8,50.265,82.524,0.044,2.009,9.489,915.737,337.049,0.05,0.143
8.628,850.723,55.735,-11.155,55.932,11.157,44.68,0.014,44.68,0.018,4.691,0.179,28.61,-80.6,9.79,0.873,-7.18E-05,-1.059,-0.021,3125.288,245.056,0.148,0.003,74.85,60.905,1.743,0.167,3.90E+06,0,4.152,0.464,0.465,0.279,0.061,0.124,0.128,0.222,-2.34E-05,0,0,0,0,-3.35E-05,0.007,8,50.265,82.394,0.037,1.884,9.47,915.424,337.038,0.05,0.143
8.678,853.496,55.178,-11.121,55.378,11.122,44.915,0.014,44.915,0.018,4.699,0.128,28.61,-80.6,9.79,0.757,-7.02E-05,1.882,-0.027,3125.288,245.056,0.148,0.003,74.934,60.905,1.754,0.165,3.86E+06,0,4.067,0.464,0.465,0.279,0.061,0.124,0.11,0.193,-3.85E-04,0,0,0,0,1.08E-04,0.007,8,50.265,82.416,0.028,1.905,9.452,915.114,337.027,0.05,0.144
8.728,856.241,54.623,-11.08,54.826,11.08,45.15,0.014,45.15,0.018,4.703,0.032,28.61,-80.6,9.79,0.518,-6.31E-05,3.995,-0.036,3125.288,245.056,0.148,0.003,75.113,60.905,1.776,0.163,3.83E+06,0,3.982,0.464,0.464,0.279,0.061,0.123,0.075,0.132,3.94E-04,0,0,0,0,4.96E-04,0.007,8,50.265,82.569,0.019,1.923,9.434,914.807,337.016,0.05,0.145
8.778,858.958,54.07,-11.044,54.274,11.044,45.385,0.014,45.385,0.018,4.702,0.034,28.61,-80.6,9.79,0.336,-4.98E-05,5.34,-0.053,3125.288,245.056,0.148,0.003,75.251,60.905,1.793,0.162,3.79E+06,0,3.897,0.464,0.464,0.279,0.061,0.123,0.048,0.085,-2.13E-04,0,0,0,0,9.04E-04,0.007,8,50.265,82.809,0.008,1.801,9.417,914.504,337.005,0.05,0.145
8.828,861.648,53.519,-11.01,53.725,11.01,45.62,0.015,45.62,0.018,4.699,0.085,28.61,-80.6,9.79,0.183,-9.90E-05,6.245,-0.125,3125.288,245.056,0.148,0.003,75.368,60.905,1.808,0.16,3.74E+06,0,3.813,0.463,0.464,0.279,0.061,0.123,0.026,0.046,-6.28E-05,0,0,0,0,0.001,0.007,8,50.265,83.103,1.04E-04,1.603,9.399,914.203,336.995,0.05,0.146
8.878,864.31,52.97,-10.971,53.177,10.973,45.855,0.015,45.855,0.018,4.693,0.194,28.61,-80.6,9.79,0.139,-4.85E-05,-6.502,-0.178,3125.288,245.056,0.148,0.003,75.401,60.905,1.812,0.158,3.71E+06,0,3.733,0.463,0.463,0.279,0.061,0.123,0.02,0.037,4.19E-04,0,0,0,0,-0.001,0.007,8,50.265,83.425,-0.005,1.545,9.382,913.906,336.984,0.05,0.147
